law,id_palette,cr1,cg1,cb1,cr2,cg2,cb2,cr3,cg3,cb3,cr4,cg4,cb4,cr5,cg5,cb5
4,950,0.050000,0.043933,0.033371,0.282695,0.283889,0.287500,0.483145,0.611560,1.000000,0.762500,0.618714,0.368398,0.525000,0.489164,0.253651
4,951,0.036213,0.050000,0.040114,0.922205,1.000000,0.876233,0.148075,1.000000,0.389126,0.962305,0.148075,1.000000,0.464515,1.000000,0.148075
4,952,0.950854,1.000000,0.118089,0.433085,0.118089,1.000000,0.429573,0.437901,0.288447,0.526829,0.535117,0.560558,0.118089,0.334793,1.000000
4,953,0.665122,1.000000,0.447405,0.935600,1.000000,0.893731,0.987695,0.962298,1.000000,0.590396,1.000000,0.447405,0.819646,0.447405,1.000000
4,954,0.361014,1.000000,0.614802,1.000000,0.014274,0.793780,1.000000,0.014273,0.423213,0.014274,1.000000,0.405777,0.050000,0.006720,0.040946
4,955,0.183572,1.000000,0.305001,1.000000,0.183571,0.838943,0.183571,1.000000,0.384255,0.873748,1.000000,0.892526,0.415986,1.000000,0.559540
4,956,0.953803,0.372274,0.833274,0.147671,1.000000,0.615872,1.000000,0.147671,0.823344,1.000000,0.147671,0.240255,0.051355,0.025630,0.046024
4,957,0.864553,1.000000,0.951449,0.734950,1.000000,0.785550,1.000000,0.225412,0.677594,0.225412,1.000000,0.373287,0.225412,1.000000,0.722349
4,958,0.197886,0.322729,1.000000,0.205656,0.255812,0.527911,0.148871,0.148834,0.152744,1.000000,0.941326,0.197886,0.205381,0.197886,1.000000
4,959,1.000000,0.721761,0.116625,0.116625,0.147169,1.000000,0.940808,0.942855,1.000000,0.804403,0.811166,1.000000,0.116625,0.642560,1.000000
4,960,0.849884,0.339014,1.000000,0.787887,1.000000,0.609469,0.731683,1.000000,0.505991,0.546161,0.339014,1.000000,0.640991,1.000000,0.339014
4,961,0.045725,0.040527,0.552326,0.011208,0.050719,0.152744,0.104226,0.128198,0.190097,0.067698,0.065843,0.248511,0.527911,0.462115,0.038735
4,962,0.960060,1.000000,0.456214,0.614481,0.456214,1.000000,0.723406,1.000000,0.456214,0.992753,1.000000,0.901330,0.038151,0.033287,0.050000
4,963,1.000000,0.216181,0.842689,0.068198,0.083744,0.074072,0.216181,1.000000,0.234609,0.216181,1.000000,0.512376,0.367433,0.569588,0.372186
4,964,0.410413,1.000000,0.270743,0.590392,0.270743,1.000000,0.988226,1.000000,0.827285,0.950288,1.000000,0.270743,0.537765,1.000000,0.428263
4,965,0.480545,0.444801,0.758293,0.321030,0.681286,1.000000,1.000000,0.858580,0.321030,0.673761,0.583936,0.242502,0.398445,0.321030,1.000000
4,966,1.000000,0.283187,0.844133,0.283187,1.000000,0.650362,1.000000,0.715293,0.770235,1.000000,0.921798,0.982995,1.000000,0.283187,0.421515
4,967,0.511781,0.263577,1.000000,0.618759,1.000000,0.263577,0.943475,1.000000,0.638553,0.042911,0.039307,0.050000,0.884834,1.000000,0.263577
4,968,0.363065,0.423550,1.000000,0.415557,0.363065,1.000000,0.938917,0.944717,1.000000,1.000000,0.998803,0.809186,1.000000,0.996004,0.363065
4,969,0.588733,0.223094,1.000000,0.223094,0.243679,1.000000,0.545020,0.557075,1.000000,0.285502,0.304434,1.000000,0.827473,1.000000,0.223094
4,970,0.626305,0.192061,0.333087,0.218076,0.700013,0.711139,0.188559,0.411790,0.416944,0.051954,0.029256,0.015932,0.078214,0.051540,0.035882
4,971,0.046719,0.360607,0.416944,0.562777,0.653228,0.669462,0.005821,0.051954,0.028599,0.626305,0.070177,0.168635,0.061733,0.075706,0.078214
4,972,0.058160,0.078214,0.006672,0.416944,0.387247,0.035569,0.009242,0.004432,0.051954,0.601875,0.685856,0.386255,0.614202,0.669462,0.472323
4,973,1.000000,0.358597,0.968092,0.358597,1.000000,0.539756,1.000000,0.910889,0.954096,0.050000,0.044017,0.046918,1.000000,0.358597,0.669591
4,974,0.794865,0.005157,1.000000,0.185722,0.481884,0.058230,0.116044,1.000000,0.005157,0.118849,0.456716,0.076466,0.304540,1.000000,0.005157
4,975,0.459035,0.481884,0.198101,0.383207,0.397110,0.456716,0.930652,0.954777,0.655150,0.275214,0.349782,0.669462,0.685856,0.500546,0.281953
4,976,1.000000,0.175642,0.213371,0.014975,1.000000,0.760062,0.800469,1.000000,0.951397,0.014975,0.850227,1.000000,1.000000,0.014975,0.060058
4,977,0.287500,0.245371,0.181162,0.050000,0.041785,0.029264,0.434585,0.525000,0.220243,0.762500,0.587144,0.319876,0.419510,0.448387,1.000000
4,978,0.634506,1.000000,0.407541,0.642531,0.366344,1.000000,0.871974,0.366344,1.000000,0.609091,1.000000,0.366344,0.735051,0.530347,1.000000
4,979,0.152707,1.000000,0.208388,0.806646,0.152707,1.000000,0.595097,1.000000,0.152707,0.709561,1.000000,0.728648,0.874221,0.448826,1.000000
4,980,0.863428,1.000000,0.630652,0.509617,0.394318,1.000000,0.776040,1.000000,0.394318,0.726939,0.394318,1.000000,0.954400,0.943679,1.000000
4,981,0.651408,0.505065,1.000000,0.909111,1.000000,0.153321,0.887204,0.839851,1.000000,0.153321,0.221891,1.000000,0.403670,0.153321,1.000000
4,982,1.000000,0.605797,0.299789,0.299789,0.446572,1.000000,0.446540,0.562561,1.000000,0.590684,0.965752,1.000000,0.299789,0.941412,1.000000
4,983,0.394532,1.000000,0.559203,0.060578,1.000000,0.316075,0.050000,0.026902,0.042105,1.000000,0.060578,0.678887,1.000000,0.060578,0.810117
4,984,1.000000,0.045366,0.929787,0.337771,1.000000,0.245440,0.022796,0.050000,0.019003,0.696164,0.045366,1.000000,0.162178,1.000000,0.045366
4,985,0.328398,0.670189,1.000000,1.000000,0.539227,0.270645,1.000000,0.718406,0.270645,0.270645,0.641828,1.000000,0.785849,0.894835,1.000000
4,986,1.000000,0.815276,0.297553,0.297553,0.568861,1.000000,1.000000,0.642107,0.297553,0.577033,0.566113,0.555599,0.933509,0.940773,0.952315
4,987,1.000000,0.122085,0.073305,0.050000,0.032709,0.031748,0.073305,1.000000,0.955705,1.000000,0.073305,0.210676,1.000000,0.485221,0.456618
4,988,0.573370,0.009859,0.577033,0.204413,0.504814,0.251638,0.344323,0.334262,0.344389,0.012299,0.719875,0.123534,0.952315,0.016270,0.651966
4,989,0.155238,1.000000,0.273603,1.000000,0.155238,0.925289,0.596182,1.000000,0.652763,0.285458,1.000000,0.385576,1.000000,0.155238,0.837983
4,990,0.929941,1.000000,0.945269,0.490093,1.000000,0.601656,1.000000,0.546650,0.774676,1.000000,0.490093,0.746566,0.969691,0.490093,1.000000
4,991,1.000000,0.078852,0.521429,1.000000,0.603620,0.985420,1.000000,0.609917,0.797337,1.000000,0.078852,0.966118,0.078852,1.000000,0.335079
4,992,1.000000,0.906333,0.091044,0.572220,1.000000,0.091044,0.677967,0.636784,0.278322,0.397035,0.388276,0.312037,0.258101,0.091044,1.000000
4,993,0.146736,1.000000,0.445737,1.000000,0.146736,0.925027,1.000000,0.366396,0.944328,1.000000,0.146736,0.476971,0.050000,0.013750,0.027779
4,994,1.000000,0.499823,0.663029,0.499823,1.000000,0.794964,0.535197,1.000000,0.809465,1.000000,0.499823,0.746689,1.000000,0.744117,0.827611
4,995,0.916261,0.649184,0.409576,0.397035,0.225085,0.177478,0.435414,0.406140,0.379878,0.303057,0.548675,0.677967,0.451982,0.339692,0.308603
4,996,1.000000,0.167904,0.264356,0.167904,0.888917,1.000000,0.207667,0.135389,0.090540,0.435414,0.243320,0.124123,1.000000,0.486523,0.167904
4,997,1.000000,0.303226,0.714488,0.303226,1.000000,0.354797,0.850011,1.000000,0.861113,0.771387,1.000000,0.941820,0.303226,1.000000,0.822677
4,998,1.000000,0.653660,0.122356,1.000000,0.939731,0.847275,0.811077,0.943157,1.000000,0.122356,0.735938,1.000000,1.000000,0.122356,0.125535
4,999,1.000000,0.133539,0.451729,1.000000,0.133539,0.678999,0.068969,0.125903,0.097528,0.634523,0.303226,0.511786,0.133539,1.000000,0.568174
5,0,1.000000,0.321598,0.207478,0.321598,0.207478,1.000000,0.651157,0.592475,1.000000,0.638881,1.000000,0.690881,0.207478,1.000000,0.321598
5,1,0.686422,0.635155,1.000000,0.469829,1.000000,0.544327,1.000000,0.544327,0.469829,0.544327,0.469829,1.000000,0.664914,0.610131,1.000000
5,2,1.000000,0.268005,0.433897,0.375164,1.000000,0.192061,0.192061,0.375163,1.000000,1.000000,0.192061,0.375164,0.779876,1.000000,0.715371
5,3,1.000000,0.471774,0.350281,0.350281,1.000000,0.471774,0.471774,0.350281,1.000000,0.415533,0.818729,0.490928,0.875752,0.677029,0.631322
5,4,0.965202,1.000000,0.838737,0.881329,1.000000,0.450043,1.000000,0.450043,0.881328,1.000000,0.593712,0.912330,0.450043,0.881329,1.000000
5,5,0.920847,1.000000,0.631354,0.035717,0.792957,1.000000,0.125004,0.812128,1.000000,1.000000,0.035717,0.792957,0.792957,1.000000,0.035717
5,6,0.310924,0.985897,1.000000,0.985897,1.000000,0.310924,0.049900,0.050000,0.045103,1.000000,0.680318,0.993457,1.000000,0.310924,0.985897
5,7,1.000000,0.448571,0.823014,0.495858,0.838191,1.000000,0.789522,1.000000,0.344223,0.344223,0.789522,1.000000,1.000000,0.344223,0.789522
5,8,0.229170,0.525000,0.295589,0.287500,0.183047,0.152806,0.050000,0.032305,0.027183,0.762500,0.429308,0.332841,0.563027,0.436513,1.000000
5,9,0.049691,1.000000,0.540819,0.157534,1.000000,0.592928,0.540819,0.049691,1.000000,1.000000,0.540819,0.049691,1.000000,0.864775,0.720143
5,10,0.359841,1.000000,0.347033,1.000000,0.347033,0.359841,0.347033,0.359841,1.000000,0.855270,0.858109,1.000000,0.931177,1.000000,0.929800
5,11,0.996216,0.930499,1.000000,1.000000,0.971613,0.478646,0.478646,1.000000,0.971613,0.971613,0.478646,1.000000,1.000000,0.973548,0.514188
5,12,0.122327,1.000000,0.469788,0.027930,0.050000,0.036667,0.787039,0.647479,1.000000,1.000000,0.469788,0.122327,0.469788,0.122327,1.000000
5,13,0.114604,1.000000,0.133794,0.133794,0.114604,1.000000,0.143365,1.000000,0.161931,1.000000,0.537150,0.526897,1.000000,0.133793,0.114604
5,14,0.938207,1.000000,0.859614,0.690366,1.000000,0.296548,1.000000,0.698646,0.867355,1.000000,0.296548,0.690366,0.296548,0.690366,1.000000
5,15,0.789902,0.025049,1.000000,0.898503,0.529009,1.000000,1.000000,0.882092,0.452853,0.025049,1.000000,0.789902,1.000000,0.789901,0.025049
5,16,1.000000,0.325741,0.163496,0.163496,1.000000,0.325741,0.897368,0.872672,1.000000,0.493783,1.000000,0.591967,0.325741,0.163496,1.000000
5,17,0.144967,0.139945,1.000000,1.000000,0.144966,0.139945,0.615839,0.613583,1.000000,0.139945,1.000000,0.144967,0.974338,1.000000,0.974488
5,18,0.592321,1.000000,0.411453,0.411453,0.592321,1.000000,0.904303,0.933712,1.000000,1.000000,0.411453,0.592321,0.643836,0.753290,1.000000
5,19,0.479398,0.707791,1.000000,0.707791,1.000000,0.479398,0.078030,0.103972,0.137162,1.000000,0.479398,0.707791,0.355640,0.366436,0.347201
5,20,0.970552,1.000000,0.458912,1.000000,0.458912,0.970552,0.047532,0.049866,0.050000,0.986272,1.000000,0.747759,0.458912,0.970552,1.000000
5,21,0.726343,0.232432,0.264279,0.525454,0.548801,0.887548,0.369331,0.252254,0.259803,0.043892,0.049906,0.137162,0.133328,0.366436,0.117261
5,22,0.348654,0.560416,1.000000,1.000000,0.348654,0.560416,1.000000,0.876927,0.916940,0.976602,0.984209,1.000000,0.560416,1.000000,0.348654
5,23,1.000000,0.166355,0.281533,0.166355,0.281533,1.000000,0.839159,1.000000,0.813374,0.881481,1.000000,0.862482,0.281533,1.000000,0.166355
5,24,0.887548,0.332938,0.588711,0.138544,0.244977,0.369331,0.809017,0.379564,0.577618,0.641158,0.966618,0.362599,0.902494,0.965881,0.848242
5,25,0.106535,0.275390,1.000000,0.826181,1.000000,0.785676,0.275390,1.000000,0.106535,1.000000,0.106535,0.275390,0.602966,0.678001,1.000000
5,26,0.849398,1.000000,0.215901,0.876351,1.000000,0.356231,1.000000,0.215901,0.849398,0.215901,0.849398,1.000000,0.945431,1.000000,0.715891
5,27,0.413137,1.000000,0.759395,0.759395,0.413137,1.000000,1.000000,0.759395,0.413137,0.050000,0.042951,0.032808,0.696864,1.000000,0.875719
5,28,1.000000,0.141332,0.275729,0.202472,0.327300,1.000000,1.000000,0.556467,0.625888,0.275729,1.000000,0.141332,0.141332,0.275730,1.000000
5,29,1.000000,0.943652,0.015045,1.000000,0.985721,0.750406,1.000000,0.954614,0.206657,0.015045,1.000000,0.943652,0.943652,0.015045,1.000000
5,30,0.389747,0.099854,1.000000,0.052423,0.525000,0.204617,0.020855,0.007010,0.050000,0.245498,0.287500,0.259025,0.762500,0.297182,0.076138
5,31,0.231240,0.866642,1.000000,0.942647,1.000000,0.669378,0.892586,1.000000,0.380794,1.000000,0.231240,0.866642,0.866642,1.000000,0.231240
5,32,0.410590,0.699403,1.000000,0.922800,0.960628,1.000000,0.699403,1.000000,0.410590,1.000000,0.410590,0.699403,0.681608,0.837621,1.000000
5,33,1.000000,0.523991,0.422963,0.462792,0.928391,0.544310,0.523991,0.422963,1.000000,0.422963,1.000000,0.523991,0.840216,0.831914,0.830152
5,34,0.044720,0.050000,0.047316,1.000000,0.732489,0.473840,0.732489,0.473840,1.000000,0.473840,1.000000,0.732489,0.962203,0.925659,1.000000
5,35,0.968414,1.000000,0.438096,0.048320,0.050000,0.020118,0.960656,1.000000,0.300083,0.300083,0.960655,1.000000,1.000000,0.300083,0.960656
5,36,0.789338,0.539155,1.000000,1.000000,0.661893,0.260358,0.873115,1.000000,0.941998,0.661894,0.260358,1.000000,0.260358,1.000000,0.661893
5,37,1.000000,0.091162,0.221554,0.221555,1.000000,0.091162,0.367915,1.000000,0.262039,0.718250,0.758673,1.000000,0.091162,0.221555,1.000000
5,38,0.287500,0.267503,0.264906,0.398787,0.351543,0.762500,0.036719,0.050000,0.038246,0.525000,0.274574,0.242046,0.461040,1.000000,0.522999
5,39,0.563172,0.452371,1.000000,1.000000,0.563172,0.452371,1.000000,0.694077,0.616480,0.879691,0.849175,1.000000,0.452371,1.000000,0.563172
5,40,1.000000,0.394521,0.248791,0.248791,1.000000,0.394521,0.394521,0.248791,1.000000,0.497972,0.928300,0.581454,0.594291,0.817966,0.637682
5,41,0.424613,0.802078,0.359675,0.714279,0.817966,0.696441,0.262538,0.309939,0.585462,0.928300,0.416277,0.491434,0.293132,0.470743,0.262576
5,42,1.000000,0.551358,0.526108,0.106370,1.000000,0.153985,0.153985,0.106370,1.000000,1.000000,0.153985,0.106370,0.778306,1.000000,0.790118
5,43,1.000000,0.328934,0.840508,0.208871,0.811973,1.000000,1.000000,0.725345,0.934723,0.811973,1.000000,0.208871,1.000000,0.208871,0.811973
5,44,0.397250,0.125933,0.470743,0.218821,0.817966,0.690263,0.058082,0.025352,0.066948,0.391867,0.308963,0.414323,0.863294,0.728515,0.230948
5,45,0.712722,0.146072,1.000000,0.146072,1.000000,0.712721,0.982665,0.948474,1.000000,1.000000,0.843591,0.535078,1.000000,0.712721,0.146072
5,46,0.762500,0.367225,0.081618,0.056196,0.525000,0.252844,0.264505,0.287500,0.274151,0.042336,0.036798,0.050000,0.481607,0.107040,1.000000
5,47,1.000000,0.569849,0.874823,1.000000,0.009424,0.711734,0.711734,1.000000,0.009424,0.750900,1.000000,0.144009,0.009424,0.711734,1.000000
5,48,0.604404,1.000000,0.937816,1.000000,0.903595,0.386694,0.386694,1.000000,0.903595,0.903595,0.386694,1.000000,1.000000,0.991365,0.945066
5,49,0.400858,1.000000,0.494902,0.525000,0.259823,0.210450,0.047836,0.050000,0.048175,0.377363,0.305654,0.762500,0.269517,0.266169,0.287500
5,50,0.279557,0.560234,1.000000,1.000000,0.279557,0.560234,0.560234,1.000000,0.279557,0.665177,1.000000,0.451479,0.718501,1.000000,0.538836
5,51,0.112703,1.000000,0.803761,0.803761,0.112703,1.000000,1.000000,0.941118,0.733767,1.000000,0.880503,0.459694,1.000000,0.803761,0.112704
5,52,1.000000,0.391809,0.982592,0.982592,1.000000,0.391809,0.885409,0.996720,1.000000,0.758947,0.993100,1.000000,0.391809,0.982592,1.000000
5,53,0.640748,0.791355,1.000000,0.473576,1.000000,0.093585,1.000000,0.879017,0.929736,0.093585,0.473576,1.000000,1.000000,0.093585,0.473576
5,54,0.392677,1.000000,0.882450,0.882450,0.392677,1.000000,1.000000,0.926398,0.619735,0.924113,0.607929,1.000000,1.000000,0.882450,0.392677
5,55,0.310022,0.772326,1.000000,1.000000,0.310022,0.772325,0.600799,0.868274,1.000000,0.772326,1.000000,0.310022,0.976863,1.000000,0.929881
5,56,0.061388,0.059022,0.038615,1.000000,0.916203,0.193569,0.916204,0.193569,1.000000,0.193569,1.000000,0.916203,0.091046,0.085865,0.041185
5,57,0.532382,0.252161,0.762500,0.525000,0.366558,0.173619,0.330703,1.000000,0.698205,0.043059,0.034606,0.050000,0.262669,0.232431,0.287500
5,58,0.904813,1.000000,0.946173,0.634422,0.353517,1.000000,0.353517,1.000000,0.634422,1.000000,0.634422,0.353517,1.000000,0.873258,0.775870
5,59,0.161247,0.175659,0.287500,0.310414,0.389131,1.000000,0.043256,0.050000,0.042387,0.762500,0.236691,0.296712,0.204294,0.525000,0.162967
5,60,0.324616,1.000000,0.982525,0.980897,0.261698,1.000000,0.991852,0.685100,1.000000,1.000000,0.980897,0.261698,0.261698,1.000000,0.980897
5,61,0.488647,0.437594,0.412483,0.655125,0.464902,0.371335,0.066184,0.424151,0.184207,0.790035,0.343109,0.123276,0.415536,0.149299,0.956801
5,62,0.733989,1.000000,0.156010,0.210348,0.751115,1.000000,0.824800,1.000000,0.444132,1.000000,0.156010,0.733988,0.156010,0.733988,1.000000
5,63,1.000000,0.794318,0.315005,0.387238,1.000000,0.816007,0.315005,1.000000,0.794318,0.794318,0.315005,1.000000,0.825378,0.418446,1.000000
5,64,0.024146,0.215453,1.000000,0.215453,1.000000,0.024146,1.000000,0.024146,0.215453,0.533003,0.624554,1.000000,0.599912,1.000000,0.502353
5,65,0.351445,0.454260,1.000000,0.447870,0.525863,0.433177,0.454260,1.000000,0.351445,1.000000,0.351445,0.454260,0.554271,0.706928,0.525511
5,66,0.532754,0.086495,1.000000,0.287500,0.270106,0.253493,0.032700,0.050000,0.041151,0.762500,0.406225,0.065952,0.045410,0.525000,0.279696
5,67,0.395727,0.637280,1.000000,0.637280,1.000000,0.395727,0.679133,0.807397,1.000000,0.710222,1.000000,0.517244,1.000000,0.395727,0.637280
5,68,0.926346,0.295997,1.000000,1.000000,0.963632,0.652384,1.000000,0.949937,0.521489,0.295997,1.000000,0.926346,1.000000,0.926346,0.295997
5,69,0.096973,0.102116,0.112107,0.100832,0.225612,0.036608,0.328378,0.308562,0.315296,0.734087,0.119115,0.328083,0.085328,0.235022,0.525863
5,70,0.338051,0.241295,1.000000,1.000000,0.923539,0.912363,1.000000,0.338051,0.241295,0.412865,0.327045,1.000000,0.241295,1.000000,0.338051
5,71,1.000000,0.821798,0.326469,0.431444,0.171396,0.525000,0.248933,0.762500,0.626621,0.278779,0.254537,0.287500,0.025419,0.050000,0.043496
5,72,0.215811,0.985864,1.000000,1.000000,0.215811,0.985864,0.049639,0.050000,0.029997,0.985864,1.000000,0.215811,0.987970,1.000000,0.332640
5,73,0.471357,0.239277,1.000000,0.239277,1.000000,0.471357,1.000000,0.822051,0.743930,1.000000,0.471357,0.239277,0.697695,0.564980,1.000000
5,74,0.616010,1.000000,0.346175,1.000000,0.346175,0.616009,1.000000,0.859263,0.917345,0.842745,1.000000,0.732240,0.346175,0.616010,1.000000
5,75,0.372485,0.977396,1.000000,0.531401,0.349654,0.524854,1.000000,0.372485,0.977396,0.239334,0.319131,0.322112,0.977396,1.000000,0.372485
5,76,0.060959,1.000000,0.398946,0.398946,0.060959,1.000000,0.577829,0.340432,1.000000,0.927961,1.000000,0.953890,1.000000,0.398946,0.060959
5,77,0.268902,0.129491,0.322112,0.213626,0.531401,0.443618,0.794716,0.652530,0.848985,0.836172,0.579368,0.934188,0.349118,0.291447,0.140347
5,78,1.000000,0.095476,0.075291,0.336819,0.322020,1.000000,0.651491,0.643714,1.000000,0.075291,1.000000,0.095476,0.095476,0.075291,1.000000
5,79,0.045592,1.000000,0.610755,1.000000,0.610756,0.045593,1.000000,0.911471,0.782931,0.610756,0.045593,1.000000,1.000000,0.943337,0.861066
5,80,1.000000,0.988325,0.387875,0.387875,1.000000,0.988325,1.000000,0.989883,0.469564,0.988325,0.387875,1.000000,1.000000,0.992493,0.606410
5,81,0.586473,0.092436,0.952315,0.078246,0.806131,0.496447,0.934188,0.575309,0.090676,0.648727,0.821346,0.747904,0.620692,0.472755,0.730242
5,82,1.000000,0.383801,0.597340,0.383801,0.597340,1.000000,1.000000,0.870796,0.915571,0.802891,0.871197,1.000000,0.597340,1.000000,0.383801
5,83,0.348624,0.425624,0.485493,0.396855,0.736171,1.000000,0.229627,0.262200,0.287527,1.000000,0.396855,0.736171,0.736171,1.000000,0.396855
5,84,1.000000,0.491810,0.575916,0.417912,0.514248,1.000000,1.000000,0.417912,0.514248,1.000000,0.802702,0.835355,0.514248,1.000000,0.417912
5,85,0.782521,0.319449,1.000000,1.000000,0.830114,0.468383,0.477097,1.000000,0.832899,1.000000,0.782520,0.319449,0.319449,1.000000,0.782520
5,86,1.000000,0.123338,0.708605,0.015804,0.054619,0.073945,0.123338,0.708605,1.000000,0.708605,1.000000,0.123338,0.741748,0.247695,0.577529
5,87,0.360640,1.000000,0.196846,0.770518,1.000000,0.711728,1.000000,0.196846,0.360640,0.196846,0.360640,1.000000,1.000000,0.365920,0.495233
5,88,0.374027,0.741748,0.204571,0.073945,0.020394,0.037287,0.106919,0.195485,0.387673,0.137863,0.175522,0.257244,0.107225,0.070317,0.081960
5,89,0.918741,0.595176,1.000000,0.444951,1.000000,0.888587,1.000000,0.937768,0.689964,0.888587,0.444951,1.000000,1.000000,0.888587,0.444951
5,90,0.393869,0.408838,0.242448,0.107225,0.026349,0.099950,0.974308,0.338373,0.917099,0.182276,0.691417,0.741748,0.239789,0.257244,0.063215
5,91,0.856562,0.050107,1.000000,1.000000,0.856562,0.050107,1.000000,0.881263,0.213687,0.994713,0.964990,1.000000,0.050107,1.000000,0.856562
5,92,0.196549,0.290573,0.334184,0.646014,0.692807,0.545129,0.802954,1.000000,0.378132,1.000000,0.378132,0.802954,0.378132,0.802953,1.000000
5,93,1.000000,0.943685,0.669012,0.608719,1.000000,0.933427,1.000000,0.909528,0.468258,0.909529,0.468258,1.000000,0.468258,1.000000,0.909529
5,94,0.330015,1.000000,0.947031,0.525000,0.497191,0.173258,0.722111,0.251636,0.762500,0.281424,0.210641,0.287500,0.047797,0.022139,0.050000
5,95,0.317949,1.000000,0.837359,1.000000,0.763052,0.006336,0.006336,1.000000,0.763052,0.763052,0.006336,1.000000,0.964897,0.852794,1.000000
5,96,0.083893,0.682172,1.000000,1.000000,0.217906,0.728666,1.000000,0.083893,0.682172,0.682173,1.000000,0.083893,1.000000,0.585843,0.856315
5,97,0.296603,0.193886,1.000000,0.715487,0.673940,1.000000,0.831628,1.000000,0.853083,0.193886,1.000000,0.296603,1.000000,0.296603,0.193886
5,98,0.477239,0.357038,1.000000,0.422128,1.000000,0.530160,1.000000,0.477239,0.357038,1.000000,0.602557,0.511172,0.357038,1.000000,0.477239
5,99,0.546754,1.000000,0.645260,0.041879,0.039624,0.050000,0.471514,1.000000,0.586373,1.000000,0.586373,0.471514,0.586373,0.471514,1.000000
5,100,0.537138,1.000000,0.013937,0.013937,0.537137,1.000000,1.000000,0.553082,0.790215,0.050000,0.030640,0.040912,1.000000,0.013937,0.537138
5,101,0.026312,0.050000,0.034637,1.000000,0.647485,0.456468,0.456468,1.000000,0.647485,0.709992,0.552845,1.000000,0.647485,0.456468,1.000000
5,102,0.430094,0.132110,0.154264,0.073697,0.109683,0.557718,0.443081,0.058549,0.087138,0.157827,0.802523,0.106046,0.627947,0.785484,0.615294
5,103,0.276327,1.000000,0.491844,0.912304,0.796564,0.747477,0.491844,0.276327,1.000000,1.000000,0.491844,0.276327,0.250392,0.785484,0.409748
5,104,0.600821,0.214561,1.000000,1.000000,0.600820,0.214561,0.015675,0.050000,0.032555,0.214561,1.000000,0.600820,0.699234,0.408203,1.000000
5,105,0.740942,1.000000,0.316080,0.316080,0.740942,1.000000,0.991988,0.747451,0.899361,0.706461,0.877798,0.425463,1.000000,0.316080,0.740942
5,106,0.908394,1.000000,0.946629,0.515510,0.168419,1.000000,0.764966,0.596587,1.000000,1.000000,0.515509,0.168419,0.168419,1.000000,0.515509
5,107,0.009284,1.000000,0.217285,0.154755,1.000000,0.332215,0.268232,1.000000,0.421868,0.217286,0.009284,1.000000,1.000000,0.217285,0.009284
5,108,0.877798,0.776919,0.026361,0.332794,0.193550,0.351509,0.005908,0.196740,0.174130,0.754343,0.189376,0.830277,0.877986,0.029790,0.991988
5,109,0.903584,0.733224,0.740198,0.220615,0.252524,1.000000,0.351509,0.162391,0.170134,1.000000,0.220616,0.252525,0.252525,1.000000,0.220615
5,110,1.000000,0.154920,0.567165,0.567165,1.000000,0.154920,0.895831,1.000000,0.796617,0.154920,0.567165,1.000000,0.795570,0.895294,1.000000
5,111,1.000000,0.642430,0.333217,0.642430,0.333217,1.000000,0.333217,1.000000,0.642430,0.396725,1.000000,0.676487,0.951227,1.000000,0.973845
5,112,0.606625,0.194390,1.000000,0.194390,1.000000,0.606625,0.045139,0.050000,0.047627,1.000000,0.606625,0.194390,1.000000,0.852186,0.697286
5,113,0.436521,0.903584,0.477678,0.394599,0.381736,0.527710,0.468000,0.373491,0.364359,0.167451,0.153023,0.316753,0.491355,0.259754,0.237373
5,114,1.000000,0.947078,0.923929,1.000000,0.488275,0.264443,1.000000,0.505718,0.289517,0.264443,1.000000,0.488275,0.488275,0.264443,1.000000
5,115,0.884174,0.886024,1.000000,1.000000,0.457104,0.465777,0.465777,1.000000,0.457104,0.943854,0.944751,1.000000,0.457104,0.465777,1.000000
5,116,0.215847,0.143869,0.167452,0.398455,0.460226,0.586989,1.000000,0.295479,0.526308,0.295479,0.526308,1.000000,0.526308,1.000000,0.295479
5,117,0.033483,0.432862,0.525000,0.287500,0.203157,0.271689,0.628680,0.762500,0.048630,1.000000,0.063777,0.824499,0.050000,0.028659,0.045999
5,118,1.000000,0.638847,0.035547,0.638847,0.035547,1.000000,0.035547,1.000000,0.638847,1.000000,0.734980,0.292269,0.043448,0.032502,0.050000
5,119,0.905971,1.000000,0.430672,0.045370,0.050000,0.021965,1.000000,0.430672,0.905971,0.430672,0.905971,1.000000,1.000000,0.763768,0.960984
5,120,0.516848,1.000000,0.316278,1.000000,0.892713,0.924186,0.887070,1.000000,0.840190,0.316278,0.516848,1.000000,1.000000,0.316278,0.516848
5,121,0.369575,0.685621,0.478772,0.475740,0.435725,0.414601,0.653425,0.470466,1.000000,0.470466,1.000000,0.653425,1.000000,0.653425,0.470466
5,122,0.684060,0.781996,1.000000,0.887765,0.922556,1.000000,0.284743,0.506461,1.000000,0.506461,1.000000,0.284743,1.000000,0.284743,0.506460
5,123,1.000000,0.565902,0.127772,0.508359,0.012151,1.000000,1.000000,0.508359,0.012151,0.046680,0.043329,0.050000,0.012151,1.000000,0.508359
5,124,0.708360,0.835679,1.000000,0.411178,0.668235,1.000000,1.000000,0.411178,0.668235,0.634584,0.794111,1.000000,0.668235,1.000000,0.411178
5,125,0.495744,0.454637,1.000000,1.000000,0.495744,0.454637,0.454637,1.000000,0.495744,1.000000,0.750245,0.729885,0.715104,0.691879,1.000000
